id	GSM868548_NR	GSM868549_NR	GSM868551_NR	GSM868557_NR	GSM868561_NR	GSM868563_NR	GSM868564_NR	GSM868565_NR	GSM868566_NR	GSM868569_NR	GSM868571_NR	GSM868574_NR	GSM868579_NR	GSM868582_NR	GSM868584_NR	GSM868590_NR	GSM868591_NR	GSM1103624_NR	GSM1103639_NR	GSM1103640_NR	GSM1103643_NR	GSM1103645_NR	GSM1103647_NR	GSM1103649_NR	GSM1103657_NR	GSM1103658_NR	GSM1103659_NR	GSM1103664_NR	GSM3374353_NR	GSM3374354_NR	GSM3374357_NR	GSM3374359_NR	GSM3374360_NR	GSM3374361_NR	GSM3374363_NR	GSM3374364_NR	GSM3374365_NR	GSM3374367_NR	GSM3374371_NR	GSM3374373_NR	GSM3374374_NR	GSM3374375_NR	GSM3374376_NR	GSM3374377_NR	GSM3374378_NR	GSM3374380_NR	GSM3374381_NR	GSM3374382_NR	GSM3374384_NR	GSM3374387_NR	GSM3374392_NR	GSM3374400_NR	GSM3374402_NR	GSM3374403_NR	GSM3374405_NR	GSM3374406_NR	GSM3374407_NR	GSM3374408_NR	GSM3374409_NR	GSM3374410_NR	GSM868553_R	GSM868554_R	GSM868555_R	GSM868560_R	GSM868567_R	GSM868568_R	GSM868570_R	GSM868572_R	GSM868573_R	GSM868575_R	GSM868577_R	GSM868578_R	GSM868580_R	GSM868585_R	GSM868586_R	GSM868588_R	GSM1103623_R	GSM1103626_R	GSM1103630_R	GSM1103633_R	GSM1103634_R	GSM1103635_R	GSM1103636_R	GSM1103644_R	GSM1103646_R	GSM1103650_R	GSM1103651_R	GSM1103652_R	GSM1103653_R	GSM3374350_R	GSM3374356_R	GSM3374362_R	GSM3374366_R	GSM3374368_R	GSM3374369_R	GSM3374370_R	GSM3374386_R	GSM3374396_R	GSM3374401_R	GSM3374413_R	GSM3374414_R	CGSM3374386_R	CGSM868553_R	CGSM1103646_R	CGSM868575_R	CGSM3374370_R	CGSM1103626_R	CGSM1103644_R	CGSM868570_R	CGSM3374401_R	CGSM868567_R	CGSM868585_R	CGSM1103633_R	CGSM1103650_R	CGSM3374414_R	CGSM868586_R	CGSM868555_R	CGSM868573_R	CGSM868560_R	CGSM3374362_R
CXXC4	6.39618030172908	5.74474882559427	6.4648170030578	6.32437600259362	5.94102595476314	5.32341660630927	5.52528028426247	5.69836188092999	6.07817416012935	5.37453278310029	5.88029426827179	5.7362131266779	5.8498346050172	5.98651009854058	6.86975966415862	6.16072513271641	6.92585118470176	5.70016294554221	5.75915622306143	6.0123718796414	5.54262258881986	6.06703088629969	5.04812318452397	5.6200666116004	5.40275983428481	6.8302306900335	6.35087394730565	5.88132890242901	6.51355910061047	5.33575001098509	5.40209675605208	6.09076985635855	5.55442940394688	6.39718022197051	5.82769771764182	5.9672526410541	6.06389349831899	5.90497570691908	6.65686783617167	5.99251971069276	6.21820304484445	6.36445092793347	6.49237208930021	6.3630709781909	6.55192813564917	5.92336010126053	5.9843965625363	5.44004224421225	5.76923146874464	6.20412994800234	6.01449000445301	5.74426097459507	5.55334029369212	5.43317363473715	5.6183520813108	5.93941848031572	5.87799999290579	5.70548742703883	5.17916099082709	6.21583335789287	6.12969343853685	5.64921806586046	5.8479690255536	6.04524100370029	5.4197788813273	5.67733975884696	5.40878801183703	5.79837750275037	5.12424196234405	5.35111135874658	6.19448022692056	6.01185407041652	5.39027524528091	5.47597662776511	5.0783848094118	6.40304645289905	5.9184934622685	5.60279436058788	5.61038816194011	5.83321504552001	5.39548222844338	6.98072783328263	5.42487840098457	5.50473824247537	5.63775482528979	5.97695579735816	5.14010589017536	6.91699567301791	5.98077267386864	5.9944983134654	5.38463436370921	5.31954818665551	5.80446136870584	5.41802436741318	6.19244207217158	6.42494471638085	4.92847379404514	5.56300317592727	6.20775550010878	5.45191333427773	5.30535204851724	4.92847379404514	6.12969343853685	5.63775482528979	5.35111135874658	6.42494471638085	5.60279436058788	5.50473824247537	5.40878801183703	6.20775550010878	5.4197788813273	5.47597662776511	5.83321504552001	5.97695579735816	5.30535204851724	5.0783848094118	5.8479690255536	5.12424196234405	6.04524100370029	5.31954818665551
CAPS	6.18813477575361	6.4534610650347	6.37630851947666	6.13682512406082	5.9484045413763	6.09357366541879	6.3986600092358	5.89623776983998	5.78259164227562	6.15477936527485	6.1320218897169	5.8588200277316	6.21646781685591	6.33009958556044	5.30353014984727	6.44228229582759	6.77444490793775	6.28751590991462	5.95023895782772	7.15267149409582	5.93248822585831	7.30814956011991	6.44491470794879	6.2773720738624	6.97496151324557	5.75110089475698	6.24489002106751	5.94229957646347	5.89297527988808	5.19479490890775	6.52527349404649	6.79987390161739	6.82398251976335	6.30719638038148	6.53033539794594	6.10882951544844	6.17375811932249	6.06748625080013	6.61565404112154	5.696783950105	5.94342178086315	6.03958051008794	6.22636162810924	5.80858349553164	6.71131910073212	5.94491384621696	6.20277108146762	5.62527127737245	7.39102347552393	6.01682315900874	6.1145113753525	6.90107695984028	5.69118442478716	5.59294179864587	6.28390559111275	6.30538333103394	6.31066841801625	5.56280807644825	5.45730762108905	6.71469024832198	5.89471003326274	6.4976238187361	6.23224761722079	6.41324683704953	6.23190141842083	6.12170559986446	5.65015834013861	5.85411058940756	5.8921638143366	5.76494062087056	5.82136622333992	6.12274214992881	5.53089325602797	6.13525089820833	6.03778617400032	5.20119826354336	6.83593800054182	6.11061197374609	5.91957994242008	6.22927723014115	5.67730793816548	5.8507526556143	5.87695190804378	5.6450118572909	5.70463932822104	5.98823463160309	5.48244450096335	6.08167439873223	6.00762479005817	6.81320616504933	5.6726165525046	5.73239156964664	6.35161878444783	5.57653553734146	6.05801522410972	6.2787648117721	5.85032018159194	6.0996878764187	5.89290764017004	5.57592121071326	6.17264455799517	5.85032018159194	5.89471003326274	5.70463932822104	5.76494062087056	6.2787648117721	6.11061197374609	5.6450118572909	5.65015834013861	5.89290764017004	6.23190141842083	6.13525089820833	6.22927723014115	5.98823463160309	6.17264455799517	6.03778617400032	6.23224761722079	5.8921638143366	6.41324683704953	5.73239156964664
CXCL11	5.76210603178729	5.25422035875085	3.56374950497667	3.98865013153134	4.04124209706573	7.86600420932786	3.80718273510635	7.30271778182942	6.72979080110172	7.24444687091498	4.42373140987106	5.67591197308444	5.55312006475481	2.50303885693797	7.11496620550155	5.3254431514861	2.71479064904252	6.4119732320307	6.26041819009536	3.67412030953241	6.58986578576601	3.54516076714205	4.0299821632596	5.19307614237693	3.77130955498909	4.21879942768294	6.04321654102885	3.67522388481363	4.33587300140886	10.1686859841418	2.85022683474072	2.90922514060377	6.7708464524442	5.0433955417527	6.3252965361875	4.41034692016945	5.76872357298826	6.68954153799353	4.63410879039159	6.98461580909256	7.79269545871035	4.10039132191898	5.73179874082347	3.80526007702273	4.1373245861993	8.75851339209085	6.6404302119785	6.49761373216166	7.99677536638218	5.48504863001609	8.20065997311263	4.98877498853497	8.67678570990678	8.58742353988722	4.60596277815115	4.04580315034862	5.87694928420005	3.50043643002093	7.44468214600961	6.67265285602946	8.52944260330368	5.9900007708926	5.05619423880672	5.10862098588634	6.80013027927599	4.63110682097158	7.74406858122471	8.24575860799198	5.81493355788845	7.80382671961504	8.34887538035165	5.02496814143536	7.98352938657291	4.95142373106349	5.94731295754017	5.34058578306903	6.67832039256314	3.81439368515067	6.14425226312242	6.10875622207095	8.21118722307531	4.66124066835964	4.86527205574324	9.83728525866198	5.4860984294532	6.77456377668891	11.7484812774219	6.47364240557706	4.43290912745503	6.16141632122088	7.30902331327485	10.8219603507853	6.29364870762228	9.21745527656632	6.30926614607873	5.39396380232485	5.98990705999787	6.26933404500627	4.03278810672706	6.93433673383895	7.21886741831321	5.98990705999787	8.52944260330368	5.4860984294532	7.80382671961504	5.39396380232485	3.81439368515067	9.83728525866198	7.74406858122471	4.03278810672706	6.80013027927599	4.95142373106349	6.10875622207095	6.77456377668891	7.21886741831321	5.94731295754017	5.05619423880672	5.81493355788845	5.10862098588634	10.8219603507853
FCGR1A	5.60364108268014	5.95973528093738	4.65511048182135	5.23838028118023	6.4308730746954	6.61296353411547	5.35025073608845	7.02161785934864	5.74430887017794	7.15255191472708	4.72012456384607	7.03504811436476	5.10396745777972	5.29063145218801	5.52568447609263	5.41541991494067	4.4252286574649	6.44036392037768	5.40313874362645	6.03146752963591	5.09838831359163	5.27365747599259	7.17230900190675	5.37246616622225	5.31660563051742	5.01441404623988	6.02286676447206	4.06532363190658	6.22510310800979	7.54893242206741	4.93485499878829	5.34258328913208	5.74942633649571	4.36583849263972	5.56835138760026	5.43826438522035	5.37022918815555	5.32096640413897	4.57602112563222	5.74863452147324	5.80294755457978	5.39362996201711	5.93500169401596	5.48013698049304	4.81113007993391	6.81657753747323	5.53325866581534	5.23849031295088	5.78976301893402	5.52494211803818	5.39460996039472	5.72495275942827	5.73149377496396	5.74679395574808	6.10869904296078	5.32826386785912	5.52077307226633	7.23803546366046	5.41991440822464	5.89148470640265	6.42805531703896	5.36878626731501	5.65886040153075	6.29281814659503	6.97069322300846	6.2442790513993	6.69456145173581	6.14303796533159	5.63102460634526	7.04267124006776	5.42070666743737	4.66200542477064	6.46644093904133	5.36858141658423	4.90413208014493	5.28737263070775	5.96799820665259	5.6400175399231	5.50446767927233	5.36446227623331	7.50511267562727	5.26673674746231	5.07018633343116	6.56098841924564	7.01945393112803	5.60073034250637	6.2771630549726	5.58633875657751	5.60043459860201	6.70364056924356	6.49155048547736	7.50088133272877	6.64140538182728	7.06681404164317	6.3152190218441	4.90230620426617	7.5276588778787	5.91465967739525	5.62138252926423	6.04431680297506	5.88378925268438	7.5276588778787	6.42805531703896	7.01945393112803	7.04267124006776	4.90230620426617	5.6400175399231	6.56098841924564	6.69456145173581	5.62138252926423	6.97069322300846	5.36858141658423	5.36446227623331	5.60073034250637	5.88378925268438	4.90413208014493	5.65886040153075	5.63102460634526	6.29281814659503	7.50088133272877
CXCL17	4.5923311994239	8.01189814948347	5.00029722564539	4.39574187024627	6.98938745745387	5.83505279185122	4.7144235222377	4.505591865005	4.63558455991694	6.25189656732558	5.27863334866239	4.40953410616344	4.59269184891426	5.82888945138841	5.77652369243923	4.48794910591507	4.92938682967024	4.55744489602896	5.67596424550251	4.83255234451359	4.90058344053692	6.05085116718185	4.44056688769179	5.34001494628254	4.82487672633833	4.91006224848352	4.6198036068107	5.04880675421504	4.73027687046515	4.68100650134186	5.09559383575997	4.99406356646032	4.58175799502119	5.11638340065574	4.84134850299676	4.92362966823161	6.08746672363575	4.59048910999977	5.34181725819712	6.00897105618522	6.7286962254386	5.21677290371646	5.20901714063559	4.99230439347881	5.3649897212446	5.12326922572354	4.36000961900814	4.74144862243792	7.37723932384969	4.61076453954329	4.87162267413578	5.03059732873479	5.87158306249531	6.05196190478786	4.95454023636366	4.52134388010307	4.79808785562813	4.80556318997709	4.82703598959772	4.63474752209328	4.48069544005883	5.12138290726382	4.61628687272716	4.61032870859651	5.67734861562663	4.7581825496272	4.67608930914862	4.75939209452085	4.67470886147218	4.73169339520909	4.67263668153155	4.7628282658031	4.67907045770498	4.75376344097484	4.8200613488452	5.03614913982574	4.89400628294866	5.11348392397124	4.96420448951338	5.18763913897094	5.65772175716069	4.97452113799517	4.93783037738852	5.44744763684422	4.91951080322482	4.62375980201978	4.54686064338464	4.76483414727661	4.25159954544184	4.9724740625961	4.26703701160644	5.12585760375855	4.57057388770768	4.44081853668551	4.96512708637663	5.0921513027746	4.3159846993239	4.23682533591189	4.5676679640691	4.94216788789706	5.23640022274233	4.3159846993239	4.48069544005883	4.91951080322482	4.73169339520909	5.0921513027746	5.11348392397124	5.44744763684422	4.67608930914862	4.5676679640691	5.67734861562663	4.75376344097484	5.18763913897094	4.62375980201978	5.23640022274233	4.8200613488452	4.61628687272716	4.67470886147218	4.61032870859651	5.12585760375855
C1QA	7.78386932489851	7.88761180086389	8.1900054484431	7.27352883374877	8.42003346134658	7.87882504303517	6.27753868906017	8.18735789025726	8.03874317273106	9.21010720860371	7.56074433057548	9.58706673822304	7.53106750874489	8.8409151164526	8.3044239450131	7.95563339583674	8.36861646733441	7.0437419876091	7.65988935122873	9.14057162782382	7.50629539044542	7.43395410566934	9.11846991851202	8.27059772713442	7.74779831950607	7.49556036138908	8.22828792819951	6.31413307133977	9.40184130473434	9.39290179725805	7.6623903445321	8.86157976534014	7.95023066434917	8.05566240102786	9.31331939554543	8.22535306454182	8.57951388274054	7.92745898354731	7.80721541186995	8.0121727627062	7.90956900154993	8.72049235161635	7.66326425193434	7.69477600694405	8.56177712639879	8.54465057364002	7.06157405146102	6.73505317187915	7.34710674636774	7.10142160109758	7.5725561019366	8.37444408101057	7.55982071316034	7.68044259158828	7.93446089081526	8.13603116675259	8.08949395125547	7.90471434161388	7.50524797608083	7.89828192991605	8.00653709272416	7.64813857417158	7.76744162624674	8.91236869412861	8.04742954235625	9.11698883373185	8.55102421707744	7.85447272876248	8.6188102075882	8.97972986758754	8.27404066747049	8.40664387433979	8.28932895382908	8.05834621503766	7.51127770679588	8.37859925489812	9.39341328534633	8.60571011164863	7.82387086579367	7.82149251581514	9.66534999348366	7.42544005554941	8.07317283941987	9.01834022829986	9.34642457374742	8.12765771692195	8.4174265545008	8.23112942609126	8.37430736021513	8.63261731052007	9.02196221348242	9.71351220774828	9.98963271016303	9.10198685216248	9.21375061342463	7.33242768461352	7.24224496281527	8.80477270029878	8.09122719903077	8.18084228855118	8.00213668454675	7.24224496281527	8.00653709272416	9.34642457374742	8.97972986758754	7.33242768461352	8.60571011164863	9.01834022829986	8.55102421707744	8.09122719903077	8.04742954235625	8.05834621503766	7.82149251581514	8.12765771692195	8.00213668454675	7.51127770679588	7.76744162624674	8.6188102075882	8.91236869412861	9.71351220774828
ITGB6	8.14256847712045	7.67976197464735	8.1899281821982	7.4621794191328	7.73660557263618	7.26750404732096	8.30074357703392	8.37818801613217	7.63332172666789	6.62877070898588	8.04314166240709	8.0347271491582	8.08988361249919	7.17565148665567	8.32671183724733	8.54087350225469	7.90215272655422	8.19514554383248	7.72673284101699	7.7264266779947	7.30264909251873	8.29010577887361	8.04853696772558	9.19818470913067	8.45263843296237	7.15292322242983	6.62459949603124	7.31154808806659	7.67845369563777	8.4009906202211	7.02907048667521	7.61257524144377	6.7224022196047	6.21291051788879	7.24253842733649	6.94571827913268	8.90893599910107	7.92541440703253	7.66022292468494	6.88640654619796	7.21576603783895	7.96040766137819	5.94620004083457	6.97274086816719	7.18805770759432	6.9349513362295	8.06724233882082	9.06068537592741	7.49657718641767	6.61830368536956	6.99630100577941	8.20970467331989	7.56489380489587	7.63797690133226	7.87948315286066	7.75656146642961	8.00830145431059	7.22690308895814	8.1524942799106	7.75027688280341	7.61744880367431	7.3356613702068	7.48761740250346	7.98864702597104	6.84141623648784	5.86132662882878	6.19898952940257	6.82986937126021	7.92164926318989	6.69027016440168	7.43757227712262	8.33288376927179	7.84923183216802	7.57822161311527	6.70021246239876	7.86062553872773	6.38348554113842	7.07595649105232	8.42116832989299	6.65531028096155	7.07800211117689	8.45323152418139	5.93514271461691	8.0100874386742	7.53793128871016	7.56049483034518	7.27324380880008	7.08927215248533	7.47086240926448	8.76846936269873	7.54358068225586	7.10420698275683	7.42324506161377	7.11037491621327	6.85479135871898	7.34644984130812	7.18396710619362	7.70082978190795	7.64471320378767	7.64976026435081	6.30082229161532	7.18396710619362	7.61744880367431	7.53793128871016	6.69027016440168	7.34644984130812	7.07595649105232	8.0100874386742	6.19898952940257	7.64471320378767	6.84141623648784	7.57822161311527	6.65531028096155	7.56049483034518	6.30082229161532	6.70021246239876	7.48761740250346	7.92164926318989	7.98864702597104	7.10420698275683
CD74	10.9557694219773	11.0590335465024	12.0373435989671	10.3751992605477	11.0596997157115	11.8031903277867	9.48202411952549	11.4406793389568	10.9020819118197	12.2664270627543	11.6195929152837	12.3753817255965	10.7725177839843	12.7592886449956	11.0866254577692	10.6357558115538	11.6224956764932	10.5851918408969	10.8701187451448	11.9994959512658	10.9164613915551	10.8407049032841	11.8103927706522	12.3287208252691	10.7439641954567	9.6507893305835	11.8434940959075	10.8182103039736	12.0373599953178	12.0051026814458	11.3237434019355	12.023018126307	11.4124373498879	12.1825439859518	13.169751698185	11.6278572606019	12.5935493267409	11.3564179473524	11.9047700030673	11.3902545038277	11.9014108171128	12.2035905199158	11.0224003214736	11.0856947698497	12.3924052667061	12.5443132622287	10.3239111692102	10.3114342632218	10.3140711664944	10.1393676041732	10.8733717986003	11.1950549796956	11.1225992713236	11.078888078072	11.5906615704451	11.4121217891421	11.2917705801282	11.2976048151059	10.7042570843142	11.1117365902478	11.6837781289528	10.7739032086713	11.1795105480792	12.0318331147168	11.0128321515692	11.8782564339042	12.2066458874079	11.1221785785907	12.0698948379281	11.408735026539	11.3232578011238	12.0295426127703	11.6773488728437	11.4527861454911	12.2706869744754	12.3180716417265	12.2838818135516	11.6128597870415	12.5159050157336	11.5685989660488	12.2343918052839	10.9143498371313	11.2453283054741	12.6968816232294	11.7303839966819	12.327686643147	13.0167740190407	12.4908977972413	10.9442940649593	11.1135188742444	11.5638935734295	13.2267227414119	12.9117038500805	12.5117883981787	12.428944244022	10.5197793563401	10.724062021399	11.6416677094345	11.427790539227	11.4570880236634	11.4799187543178	10.724062021399	11.6837781289528	11.7303839966819	11.408735026539	10.5197793563401	11.6128597870415	12.6968816232294	12.2066458874079	11.427790539227	11.0128321515692	11.4527861454911	11.5685989660488	12.327686643147	11.4799187543178	12.2706869744754	11.1795105480792	12.0698948379281	12.0318331147168	13.2267227414119
SLC2A5	5.27785684254569	5.19817329051519	5.13301431756495	4.9665231930782	5.82684979575962	5.73723916513898	4.56859127907546	5.59411268083325	5.4996438934118	5.56244274984572	5.62869685965363	5.33936552072395	5.0188460516083	5.46332236646138	4.61663508665017	5.12092581629936	4.53901813864163	5.07437453968655	5.47939646327535	5.37462287970677	3.99183718863713	5.23634169349479	5.09463085147232	5.60227934592208	5.30373317233129	4.97126859751713	4.86701769750608	5.12041911468099	4.90380631029637	6.20250767905642	5.137373851457	5.08018806635962	4.94321138107685	4.59428186332221	5.67540988477927	4.41307970397186	6.27183387310881	5.27555131254642	4.15029983128755	5.16792252080952	5.21277764410953	5.52404154173471	5.00028888182008	6.53223603989246	5.5720267805496	6.12576500898631	4.92279301113082	5.3371588574895	5.49901938964672	4.87278368581462	4.91159312250015	4.81364904738069	5.78257166866115	5.68691305496687	5.80276312294267	4.65530776393551	5.2451798254786	6.00166719842581	5.96859896081408	5.63275337940965	5.47762630654526	5.60899814612204	6.3954498727701	4.86073005283064	5.23543223257467	6.08100212517637	5.96804559150052	5.42491593163957	4.98931040850056	5.49794512502742	6.00780640965506	5.72297865871812	5.8931052456816	5.40675394404396	5.79573366820077	5.44839627872952	4.9151936191644	5.12602458112641	6.09367800255585	6.48780118017171	5.95651568752364	4.99181107287697	4.93598753913306	6.27042607946234	5.34644027172779	5.72800876846666	5.55877894923965	5.97797679960262	5.22351489154805	4.91800403661913	5.0402958536385	6.0489171551509	5.54878048426996	5.39327437141262	6.29256455866871	4.27283018103696	6.79303067385264	5.20505596762135	5.13795154193981	5.50606521936979	5.34393805193782	6.79303067385264	5.47762630654526	5.34644027172779	5.49794512502742	4.27283018103696	5.12602458112641	6.27042607946234	5.96804559150052	5.13795154193981	5.23543223257467	5.40675394404396	6.48780118017171	5.72800876846666	5.34393805193782	5.79573366820077	6.3954498727701	4.98931040850056	4.86073005283064	6.0489171551509
KRT14	3.37075827799968	3.3352544306409	3.11916791951549	3.31591362074157	3.20088680001459	3.36388538423818	3.43780763465945	3.24644055248366	3.16063777335119	3.30330523021916	3.52914591533066	3.20405384302573	3.27892917012518	4.39322115023582	6.9291031972126	3.43212192928031	3.3876358748761	3.77274785665013	4.01373956548516	3.52702178162459	3.3844118703052	3.86317704601764	3.18647953099792	4.07568390686994	3.65855035615373	3.75242753620505	4.1699909971088	3.770420648133	4.15822341056223	3.43832916992599	3.52164661312839	3.20835354309531	3.48739334816883	3.57665685167617	3.30979685972817	3.56678387542924	4.18591412953938	3.88289378159412	3.60428638184309	4.51820215411532	3.82147828198364	4.14073417259765	3.96817802349376	4.60888481692252	3.9276092660456	4.32350485290986	3.3065567028985	3.55292341091087	3.92908849341353	3.26945707001179	3.59534415953796	3.86912661674944	3.99804357644609	3.72821683866043	3.33773629964596	3.18218567726709	3.47586675069398	3.17667011720206	3.35281483883232	3.43798960442854	3.30310063649943	3.6787963578711	3.34314223109346	3.33008143216131	3.52488430745412	3.28460615483507	3.06336076746152	3.57989547160146	3.05430248303073	3.25388571791405	3.27683138984472	3.35537056091639	3.21341787908582	3.34298668074232	3.05109804213054	3.48507003050216	3.52070782848064	3.08496931963601	3.40101437760323	3.89594972510784	3.196114984797	3.52135921219674	3.44318744243004	3.92423466328897	3.76471536932153	3.22234287939223	4.01373956548516	2.989234431323	3.23122113998232	3.39236354882656	3.31765510550155	3.31116933811847	2.95030204428119	3.2390762633147	4.29240298114286	4.11719125543355	3.62124078517376	3.29298230542551	3.27939875568004	3.78000896944641	3.38053487717967	3.62124078517376	3.30310063649943	3.76471536932153	3.25388571791405	4.11719125543355	3.08496931963601	3.92423466328897	3.06336076746152	3.27939875568004	3.52488430745412	3.34298668074232	3.89594972510784	3.22234287939223	3.38053487717967	3.05109804213054	3.34314223109346	3.05430248303073	3.33008143216131	3.31116933811847
SOWAHC	9.55370121897127	9.35589725319657	8.64333485711868	8.94316841098227	9.40656824634396	9.21281363675425	9.6560828376581	9.68905861404902	9.39232305131017	9.46151375929855	9.91996612902968	8.88735264643925	9.3358164566572	8.49052510431876	9.19595301846134	9.32256816320298	9.53221666271558	9.64858082299726	9.82503120165181	9.56668577494036	9.54690789532021	9.73232348693766	9.49759557925764	9.88204250530663	8.87813640035495	8.92935033656181	8.74217787896167	9.33098452384444	9.07262049454706	9.0336044187697	9.31992684336391	8.91612538491131	9.08287454822302	8.44832053101359	8.74602787196951	9.60523403972929	9.40463741251594	9.58853162023615	8.20182697566657	9.61744715590699	9.52282243006818	9.26739139473972	9.28924703250847	9.62056660327439	9.33321832888258	8.88877615854683	9.56927976644506	9.99967800745064	9.90616361926563	8.92785803677052	9.65239739047723	9.35363084585042	9.78387302206638	9.89650049348099	8.77482655667625	9.01864768904945	9.31633239526636	8.48971157581697	9.64147652119794	9.01982244998051	8.11267919413447	9.45652073826732	8.84618821345806	9.05059909973301	8.76643265647818	9.03139360589077	7.78620067472816	9.77366448924063	9.5134650799166	8.98444385238309	9.18139901891776	9.06689231583337	9.50748872803313	9.35436763845019	9.7592999187274	9.18927980091473	8.6823149072981	8.49409335522205	9.30037551854804	8.68261208472528	9.11619651077483	9.81269883237069	7.66763475565886	9.17085303929155	9.14419029069295	9.30234878859132	9.79604265887227	9.72347906686416	9.82255513401378	9.26356936831282	9.00389059468044	8.95847845090757	8.99201182969825	9.45493759050315	8.45278017867994	8.84135837987955	8.87800923131618	9.64191159416464	9.49068374902767	8.98062653862067	8.54247371625491	8.87800923131618	8.11267919413447	9.14419029069295	8.98444385238309	8.84135837987955	8.49409335522205	9.17085303929155	7.78620067472816	9.49068374902767	8.76643265647818	9.35436763845019	8.68261208472528	9.30234878859132	8.54247371625491	9.7592999187274	8.84618821345806	9.5134650799166	9.05059909973301	8.95847845090757
CXCL10	7.52313867369708	8.08528858011002	6.96631822288378	6.93588340661759	6.21317687129824	9.48306059385248	5.69663798820524	9.34514733893367	8.31637921156763	9.82195980697345	6.12637639996338	7.52062519579724	7.24697276789565	5.74298971492681	9.74051145785083	7.58069291522271	5.52012792955752	9.10933184053246	7.35765089608211	7.69089163662069	6.38039288737541	6.36483643716267	7.11682494752218	7.75900912685244	6.62928446667571	6.17412149770781	8.81729576237775	4.5523000132983	6.67189552449468	11.7395453002732	5.66340563328775	4.33752187990592	8.76877547323173	7.58774996942951	8.91695659844166	7.83255053109496	7.86655876716094	7.72793861850235	6.8180597546449	8.25813472709205	8.9595151638535	7.20171966011026	8.16316964296284	6.77806354405311	7.61612475048854	10.0261059536283	8.94574465575539	7.77770955254785	9.26352812909436	8.06045512282906	9.11750372795722	7.59136327201176	9.00279548871933	9.11342443447949	7.27645816052422	6.89394795043137	7.90338966908846	5.85374316941564	8.05421696715314	9.06025707732953	9.67156849347675	7.39021907739046	6.74204607189692	8.33187484341429	9.14449074390288	8.58847814678245	9.9683001912695	7.67433563287382	7.33140716345796	9.88099077643079	8.56777425991522	7.20192868686663	8.9008903943899	7.39396752531489	7.27688682564738	6.07146827686959	8.69074982888877	6.8070405740733	8.488028837774	7.38101485570696	10.4397466281633	7.42744464979272	8.40071062396712	10.0505583945496	8.4876663120711	8.23806389077843	10.7222712162613	8.85991362342942	6.93950929792086	7.55605458940523	8.99974672129317	11.5680099708781	8.6087175712216	10.9245326906978	8.15191112166326	6.92722554365493	8.24673879381158	8.65902084651498	7.3832483891591	7.86410175892262	9.47792813274542	8.24673879381158	9.67156849347675	8.4876663120711	9.88099077643079	6.92722554365493	6.8070405740733	10.0505583945496	9.9683001912695	7.3832483891591	9.14449074390288	7.39396752531489	7.38101485570696	8.23806389077843	9.47792813274542	7.27688682564738	6.74204607189692	7.33140716345796	8.33187484341429	11.5680099708781
CD99L2	6.25442441961991	5.47563552090221	6.08024715677476	6.06997385175428	6.48571783328418	6.33371035220329	5.271690437265	6.48559204178275	6.08344916020256	6.48880960243211	6.25301483863405	6.44255773776865	5.93453409496001	6.26574624335933	6.15790515787188	5.89521089458002	5.73644158880173	6.20605219199346	5.96807730641089	5.58271806770463	6.69599015071212	5.24618224415204	7.00988603510621	5.77067679770812	5.87066317540604	7.22538757158105	6.42972552898097	5.32215555803076	6.57651900119813	6.77891404947411	5.92888338406857	5.4965084848776	5.76416968443026	5.79271666153323	5.98806868677012	6.44468810996658	6.07452696177886	5.73656332793296	6.01777620078742	6.17494421697736	5.77563333201792	6.01321991502326	5.77045313169224	6.07778794570294	5.82849942399455	6.11839740034054	6.07179821569853	6.09754762833467	6.19999840484374	6.332096692133	5.85254852613872	6.174076217328	5.7780689715075	5.79510091199294	5.88721641942586	5.8024671486799	5.90958895962481	6.55314560217078	5.28030989172334	6.30529203272058	6.18635407968586	6.45327982138401	6.18948828375066	6.27823949290921	6.34258117315155	6.02078288392581	6.65062898198698	6.53336978955993	6.08756278271747	6.54171434271364	6.28065611313473	6.15870414662438	6.72333496655999	7.18719700102877	5.66306578820217	6.18904853641636	6.55894858688487	6.05817853393888	5.99271090318902	6.81417356395705	6.14585985888518	6.09060571658947	5.73204591577017	6.04309165982788	6.26533014962385	6.24548876983755	5.73895000188965	5.06698817489491	6.00384053219445	6.29890302559961	6.49892940049555	6.68674874202342	6.77725906405379	6.0296419890368	6.23672838952756	5.52434251895021	7.07254794826777	5.87136455424633	6.2093839369341	5.8984818360633	7.08732412516834	7.07254794826777	6.18635407968586	6.26533014962385	6.54171434271364	5.52434251895021	6.05817853393888	6.04309165982788	6.65062898198698	6.2093839369341	6.34258117315155	7.18719700102877	6.81417356395705	6.24548876983755	7.08732412516834	5.66306578820217	6.18948828375066	6.08756278271747	6.27823949290921	6.68674874202342
