ID	GSM868548_NR	GSM868549_NR	GSM868551_NR	GSM868557_NR	GSM868561_NR	GSM868563_NR	GSM868564_NR	GSM868565_NR	GSM868566_NR	GSM868569_NR	GSM868571_NR	GSM868574_NR	GSM868579_NR	GSM868582_NR	GSM868584_NR	GSM868590_NR	GSM868591_NR	GSM1103624_NR	GSM1103639_NR	GSM1103640_NR	GSM1103643_NR	GSM1103645_NR	GSM1103647_NR	GSM1103649_NR	GSM1103657_NR	GSM1103658_NR	GSM1103659_NR	GSM1103664_NR	GSM3374353_NR	GSM3374354_NR	GSM3374357_NR	GSM3374359_NR	GSM3374360_NR	GSM3374361_NR	GSM3374363_NR	GSM3374364_NR	GSM3374365_NR	GSM3374367_NR	GSM3374371_NR	GSM3374373_NR	GSM3374374_NR	GSM3374375_NR	GSM3374376_NR	GSM3374377_NR	GSM3374378_NR	GSM3374380_NR	GSM3374381_NR	GSM3374382_NR	GSM3374384_NR	GSM3374387_NR	GSM3374392_NR	GSM3374400_NR	GSM3374402_NR	GSM3374403_NR	GSM3374405_NR	GSM3374406_NR	GSM3374407_NR	GSM3374408_NR	GSM3374409_NR	GSM3374410_NR	GSM868553_R	GSM868554_R	GSM868555_R	GSM868560_R	GSM868567_R	GSM868568_R	GSM868570_R	GSM868572_R	GSM868573_R	GSM868575_R	GSM868577_R	GSM868578_R	GSM868580_R	GSM868585_R	GSM868586_R	GSM868588_R	GSM1103623_R	GSM1103626_R	GSM1103630_R	GSM1103633_R	GSM1103634_R	GSM1103635_R	GSM1103636_R	GSM1103644_R	GSM1103646_R	GSM1103650_R	GSM1103651_R	GSM1103652_R	GSM1103653_R	GSM3374350_R	GSM3374356_R	GSM3374362_R	GSM3374366_R	GSM3374368_R	GSM3374369_R	GSM3374370_R	GSM3374386_R	GSM3374396_R	GSM3374401_R	GSM3374413_R	GSM3374414_R	CGSM3374386_R	CGSM868553_R	CGSM1103646_R	CGSM868575_R	CGSM3374370_R	CGSM1103626_R	CGSM1103644_R	CGSM868570_R	CGSM3374401_R	CGSM868567_R	CGSM868585_R	CGSM1103633_R	CGSM1103650_R	CGSM3374414_R	CGSM868586_R	CGSM868555_R	CGSM868573_R	CGSM868560_R	CGSM3374362_R
RBP4	7.54102520172886	5.7639995966705	7.12404038279178	9.99819273309399	10.2643672231416	9.19911257905139	5.65839429533019	8.56312743109605	6.40780870506114	5.66426977727521	7.67783437446769	7.08779637670708	7.44213707642271	5.41855143064034	10.0774549560777	6.00431720934861	5.11910520310803	7.15243229167678	6.79056017556359	7.61496243639503	8.72866927410212	5.57773879208403	8.64454838061518	7.4748947237103	9.05130758045988	8.26555451769416	9.00213835707133	5.91628339932315	8.47400851986539	6.55738701396114	6.90691797066153	6.35098224436273	6.09197502995496	7.34279743830177	7.14701844445318	7.2520405653307	7.48762562016721	9.63419741278203	5.4134512171468	9.21468215543207	9.73522818739366	6.9667425164095	7.5087613435997	8.99133732653613	7.90341765632465	6.14292318473081	6.81729902662728	7.90947140935726	10.5187747444162	10.9538785980871	4.43792515839128	9.70034266551563	6.08178400232332	6.0389078174612	6.79500125251997	6.5598009916326	6.38017493341991	7.13270262595545	5.95392460279623	5.58745806971094	6.52598605164598	8.79093459047236	6.26200132959354	6.53251070068335	4.87394596304886	9.63315115539567	6.45539518980095	5.90896628170258	7.45489729140751	5.59188393042643	6.12944581569267	6.82742419591122	6.19031940286041	5.56939727923935	5.08510472471479	6.638117559178	7.61075914287535	5.40836652202305	5.59786602763546	6.82593359775334	5.92466795618226	10.1194286386787	7.36247939358505	5.56542164480837	6.69787027802057	6.71690047426967	5.02004913869165	4.92338337051768	7.965638259536	7.10236534292157	7.69368879670834	5.44185053777331	6.71220333343282	6.72605857288026	5.61245905879834	6.09342031278203	9.47303927516512	6.737171299586	6.13332195684346	6.72682004660409	6.50211046756622	9.47303927516512	6.52598605164598	6.69787027802057	5.59188393042643	6.09342031278203	5.40836652202305	5.56542164480837	6.45539518980095	6.13332195684346	4.87394596304886	5.56939727923935	6.82593359775334	6.71690047426967	6.50211046756622	5.08510472471479	6.26200132959354	7.45489729140751	6.53251070068335	5.44185053777331
IRF9	8.77138595101628	8.94203953370615	9.138176338318	8.15864240353823	9.44875224217889	9.12862475273753	7.64642485199532	9.18121109553181	8.8250736008673	9.02469593819417	9.72244580780682	9.11269539422139	8.3926057142063	9.05375145054399	9.01918332488158	9.00122432251328	7.84435787826329	8.12900918169169	9.13410949488207	8.58063650155242	8.04754074033426	9.33791962429691	9.5007162624825	8.99008640944471	8.6708163412424	8.88318970743568	8.74688368646692	7.94936808319113	9.44675179356184	9.55573167332757	8.64802724824573	8.23180193554805	8.28218215911211	8.40624557552393	9.45473079656908	8.60345019898602	9.30720703101635	9.13839860200239	9.00612350543503	9.16314358348545	9.02621153503972	8.54709807752759	8.56060409892775	7.855059684331	9.19249310275011	8.79965545914695	8.70717514782439	8.90743036454795	9.2587019794921	8.67267614006824	8.1629956025748	9.17066969744603	8.97894761247932	8.9884698019768	8.77072198760898	9.17064005500624	8.82571564990447	8.51617613714595	8.72464528071384	8.79149323267307	9.59597978737409	8.85955631177683	8.59905148699489	9.28315931280725	8.49801279650601	8.72527236572819	9.10904437122716	9.39867593666058	9.58223521215892	9.27602263842294	8.97362923733765	8.96492479700216	9.26166970280592	9.02646598116979	8.58104710079132	9.04121500094453	9.60045778839132	8.59537440971544	8.76014518175584	8.22208856553017	9.9055648422897	8.56553509809862	8.52545529804622	9.27137411146116	9.59070315903784	9.97865861279126	9.445512660472	9.95760270935451	8.53063940886153	9.21697059176044	9.41627878729961	9.84626303981923	9.55058565808191	9.95874516794913	8.82173788339549	7.58530808258873	9.525696618796	9.26772116882342	9.28011073838317	9.4725080950127	9.34977479878842	9.525696618796	9.59597978737409	9.59070315903784	9.27602263842294	7.58530808258873	8.59537440971544	9.27137411146116	9.10904437122716	9.28011073838317	8.49801279650601	9.02646598116979	8.22208856553017	9.97865861279126	9.34977479878842	8.58104710079132	8.59905148699489	9.58223521215892	9.28315931280725	9.84626303981923
PARP9	7.52359964969382	8.4808576537947	7.88224886087319	7.713769441268	8.06459189713075	8.2744183910358	7.22238440558753	8.30219029685609	7.66407130818822	7.48986362134743	8.4149167739676	7.89445821818261	7.03656647621112	7.4789216468589	7.92888242142762	8.47245173882369	6.42728235792649	8.48297601937844	8.13664292498772	7.51457777627672	7.09603738079393	8.20756951383328	8.12760678549513	8.1936701576672	8.10732395379581	7.51556836819357	7.71560402268418	6.86412630751703	7.96717275095459	8.53495947109345	7.00308971512405	7.0909713631882	7.66633240384868	7.46374953295525	7.69474105420824	7.59213845905592	8.13326404250165	8.14774273923249	8.05509216242613	7.73584705652161	8.35081426605394	7.41178223118395	7.33241868934794	7.20629861702604	7.67419322636955	8.21784993041038	7.38385910730585	8.38415441152947	8.2447514949977	8.0167695368623	7.18935829167316	8.0343803561082	8.31348542790518	8.1972825343905	7.47131697233473	7.71002998984367	7.8783766992234	8.07533352104123	8.11354224703482	7.56443860724933	8.73683321736734	8.60624355399487	7.91184483264219	8.2458230053312	8.06733202637503	7.5002386336419	8.03958897525136	8.09630437466539	8.63435409225752	8.35416088866503	7.83558257105424	7.77163809226456	8.30986192790955	8.17782049771279	8.5860164238912	8.16867591772396	7.73751299978458	6.78849107440072	8.30186211127694	7.4516222562766	9.0925354040409	7.80575613916707	7.07799869590395	8.37088804248483	8.5183778947749	9.03532799730267	8.77350834601388	8.82415591243176	7.44918823063162	8.37352431123846	9.00382729738085	9.09843674292528	7.82425876316972	9.08645213456176	7.50648809837284	7.36409925074056	8.79914691354556	8.07602338038978	8.09395547321491	8.94615829362219	8.57159929761323	8.79914691354556	8.73683321736734	8.5183778947749	8.35416088866503	7.36409925074056	6.78849107440072	8.37088804248483	8.03958897525136	8.09395547321491	8.06733202637503	8.17782049771279	7.4516222562766	9.03532799730267	8.57159929761323	8.5860164238912	7.91184483264219	8.63435409225752	8.2458230053312	9.09843674292528
WISP3	6.1914646516481	3.0267982513038	4.38291207224143	3.6948891223236	5.85893857145813	6.16548957262627	6.64110872581141	2.99584437049735	3.01016733944901	2.77058712119126	6.12772067024519	4.34416002805832	2.92792618841205	2.85986900115226	5.70677160656438	7.5229104108347	5.3576393408691	3.21467093808437	3.46868802584448	3.20269230523929	3.19252335102254	3.49083463403965	3.14447515844897	6.66351351889395	3.30269214228741	3.1939175826971	3.0142332362176	3.14768346674509	3.89996274607156	4.2478080668644	4.01447406276938	3.75469660037174	3.67739690340801	4.05131592754463	4.10257981107352	4.03568765598263	4.7348407854769	3.69362197131765	4.18678687212485	4.21796802369395	4.24595687156567	4.2084756135329	4.61686626642793	4.86982040073064	3.90218690581677	3.80775711943379	3.03451592750113	3.79301538889297	3.70648300468508	3.58691082962818	3.96828661179166	4.24084886581933	4.45665042106828	4.68742907391722	3.71845869979908	3.87284474199767	4.11153241049801	4.42228363427023	4.22750517203497	3.78880163639201	2.98322842430659	3.15721977867243	3.14053271857436	3.01784392632533	4.46638875260825	3.13595799263471	2.73387818695007	3.35732845073173	3.27964515800019	2.99413337197283	2.8278495496286	2.64803183091644	2.95753875651119	2.84333970197319	3.02134063215672	2.9761290474793	3.28223843422108	3.339828837908	3.44807583899528	3.1939175826971	3.41074592611847	3.17359524677482	6.8185079364537	3.41203544666612	3.41055484117286	4.61692717528082	3.16006584125395	3.16932309807174	4.27014177452625	3.74818408046052	3.80907374591431	3.73095784557104	4.23093407361117	3.64583452650845	3.90007803132161	3.91579724976601	3.3298342209026	3.67414079191795	3.70219334561917	3.87284474199767	4.39554786910213	3.3298342209026	2.98322842430659	3.41055484117286	2.99413337197283	3.91579724976601	3.339828837908	3.41203544666612	2.73387818695007	3.70219334561917	4.46638875260825	2.84333970197319	3.1939175826971	4.61692717528082	4.39554786910213	3.02134063215672	3.14053271857436	3.27964515800019	3.01784392632533	3.73095784557104
CMPK2	6.50231108263869	6.87259178251024	7.1016850266629	6.33288518413106	7.12733843667837	7.23740612536941	5.63454796922848	6.84470221069929	7.81135188953102	6.75144184257198	10.2594028627293	7.20749516521706	6.12870113381442	7.11109138135765	7.60181485052487	7.07142799904105	5.29645881094836	7.53536697433695	8.35102351706719	5.6850567169454	6.39611412021066	7.25809531210876	8.09254305792483	6.04328071853856	7.16830136636582	6.6847619525765	7.10069538911688	5.52156158851822	7.3516225520109	8.1368846842965	6.06296571232073	6.44991980171991	6.99776972497311	5.7827809501917	6.95341241166618	6.99794854831211	6.54544465395087	8.14674949302811	7.2415264378035	8.57253129999708	9.04363006702901	6.63128206072504	5.19963327861063	4.28571377576255	6.39900795135164	7.90378275193615	6.90467128949248	7.46954056223741	7.28347812275293	7.59114421753548	5.6907088425729	7.39247792327925	7.55268773338693	7.57057330595858	6.83243251031919	6.90655927083831	6.77475844554617	6.55008354192503	7.7162796711867	7.3882506850823	8.28240177386409	6.90305176785385	6.10591084958265	7.57946865420348	6.86487354321838	6.68460474053887	6.96451948020145	8.50665486643229	8.05011096598876	8.41538457104366	7.74780154509774	7.50134715591619	7.97280892807321	7.96391933112105	8.51435613881567	7.12378580570493	7.3357768878175	6.36823483041166	6.36383843198247	6.63897833926066	8.83768877709763	5.57248490884083	6.93895437726047	7.75864787972799	7.92313803811945	10.0118272347189	8.52150692899423	7.52868305489913	6.49654662332313	7.13547105340874	9.0677970822228	8.16702890826661	6.94855677782625	8.91985493209175	7.26332864902632	6.02570105760921	8.11481942954477	7.86791485620503	8.45626056294341	9.43464645718583	7.98003643166057	8.11481942954477	8.28240177386409	7.92313803811945	8.41538457104366	6.02570105760921	6.36823483041166	7.75864787972799	6.96451948020145	8.45626056294341	6.86487354321838	7.96391933112105	6.63897833926066	10.0118272347189	7.98003643166057	8.51435613881567	6.10591084958265	8.05011096598876	7.57946865420348	8.16702890826661
COLEC11	5.80584483460998	4.88333623147833	6.82048023708688	5.0148504463191	5.93713403494061	5.16935335702444	5.18127117284084	5.06418367001025	5.16370547991044	5.0233971156512	5.31871778376148	5.51914425999383	5.61861267848462	5.21004315716293	5.55647703237181	5.32761273330567	5.39414754349208	5.39929694214566	6.52432777391755	5.27266182268475	5.25823809849695	7.2367453387604	5.49673658991106	4.84391034799621	5.67489542942705	5.73197929105168	5.51174930560907	4.57659667591072	6.14434021241954	5.58121918354721	5.30313688273715	5.17588715744819	5.60167477223926	4.76931334897597	5.49963076871103	5.6354574529525	5.06051827428314	5.29391058052305	5.68668074119294	5.25295531892705	5.29808821336065	5.1413515876349	4.99908511965129	5.57502428024315	4.74687860571152	5.45869572316877	5.03810590139367	5.12126536304028	5.74477739482156	5.49689443447702	5.06792040947982	6.25890435760073	4.82793274939028	4.82588025325301	5.3060277746169	5.46679538427837	5.99249633897328	5.28996465464885	5.03041864456322	5.43177798905837	4.99492052658461	4.72190298222467	4.89728043219006	5.29030204402305	5.21651443790132	5.10934658542927	4.60591106520514	5.43767420569876	4.72137484803258	5.08391766428161	4.99841934294449	4.89958269747786	5.087130537308	5.27652229847993	4.81850136186831	5.68884868239931	5.2361021917982	4.85027650474986	4.75906870143295	5.09170376924441	5.11035472695771	5.24953089772153	5.76745883635478	5.36727699526705	5.34079512784346	5.16610010865335	5.08282731290569	4.84239753985133	5.10812403681991	5.99734082820751	5.87850638684196	5.01028837787554	5.07052685598759	5.27583608380315	5.41964087130478	4.65436318361314	4.47191253451666	5.21022681216787	4.85355226366753	5.0859001149799	5.04260717833199	4.47191253451666	4.99492052658461	5.34079512784346	5.08391766428161	4.65436318361314	4.85027650474986	5.36727699526705	4.60591106520514	4.85355226366753	5.21651443790132	5.27652229847993	5.09170376924441	5.16610010865335	5.04260717833199	4.81850136186831	4.89728043219006	4.72137484803258	5.29030204402305	5.01028837787554
HIST1H2BG	6.49896944262242	6.70982506583398	6.76723946348482	5.47870165798059	7.18063194250793	6.55606551324552	5.94375839393854	5.30295931067312	5.34385259201781	6.05604609471914	6.64501024252205	6.40270222270064	6.7163335437538	6.64274537305633	7.60492274439266	6.74752915498436	6.60850767203844	6.7224717848192	6.49093903695694	6.40613328488391	6.06407293239772	7.39481766986646	6.69058444146053	6.89737714097825	6.34780662283401	7.05980823693365	4.89496087266483	6.50169755099826	5.63972815679396	4.9518593101563	6.02350528593737	6.31898976005886	4.73799123458812	5.59742235870071	6.20211450712803	5.40407158283728	6.16159461848754	8.26969576141924	8.47239874228014	6.31068865266213	6.58321428757227	6.10926638727384	5.28893345143763	6.06647908154656	6.21657117818746	6.13991392597288	6.51222349759666	6.6341513286736	8.12239507230326	5.41570170953992	4.85904229495155	6.20083643588898	5.96952899355728	6.24340412917015	6.35774828211463	5.97764034334291	6.34873566142283	6.27175824905698	6.00044999708593	6.15479282620508	4.7656126075546	4.66593440612964	5.66588360396312	6.28354112939981	5.80679678134863	6.4136586185942	3.77930198298167	5.94332808080696	6.2799040788433	5.52696614770847	6.68466528739751	6.56475541855127	6.59446528686695	7.34305047454789	6.10992210042611	6.37941553163367	7.06299646044593	8.07959732297606	5.68041201865851	5.51078733404315	7.36816148991049	4.71520603565528	4.96510913973253	5.23149362351107	6.21627477593028	5.6799470778467	6.98048740022788	5.50195702949117	7.14019977291132	4.99904498381374	5.69530785816654	6.28588242702549	5.72835333158002	6.93081408021201	5.25041364439371	5.11309604918668	4.84876033629074	6.4996183639594	5.91802559749145	6.08899324632516	5.87969641419516	4.84876033629074	4.7656126075546	6.21627477593028	5.52696614770847	5.11309604918668	8.07959732297606	5.23149362351107	3.77930198298167	5.91802559749145	5.80679678134863	7.34305047454789	5.51078733404315	5.6799470778467	5.87969641419516	6.10992210042611	5.66588360396312	6.2799040788433	6.28354112939981	6.28588242702549
LILRB4	4.73665267396909	4.75334058950559	5.2602830836085	5.00291282215305	5.57189564986637	5.18479094820713	5.06794540769924	6.09084393754928	5.41864665266076	5.81490627690262	4.66758849594338	6.15640657199987	4.98216022256505	5.93805391263058	4.5308175303631	5.04866863373368	4.40770894023703	5.08506974526001	4.92474526269842	5.18401383343597	5.2847053390553	4.90362097643961	6.08593213544859	5.99868084031172	4.67777120228294	4.65173507950635	5.66899665048954	4.56741468049162	5.47785580647877	5.99664809682484	4.84735887538131	4.89657390819116	5.17723273206452	5.608962563278	5.57608987046541	5.12692005296823	5.6562255282118	5.15901213196856	5.70454196165333	4.78599273926107	5.32434769068111	5.45767139467172	5.01926361198408	5.52814589466761	5.15533155359997	6.05632463925294	4.49666035403974	4.95015176355252	4.76406405238462	5.04104482452003	5.02931157139717	5.88128275558461	4.71010493524699	4.80368573731837	5.50897760929103	4.76760628028883	4.76406405238462	6.32681810434191	4.70545054497186	5.2846687717975	5.24549864878787	5.16462427373995	5.28930720077279	5.23658694068808	5.40594428248041	6.63629853427793	6.35270459338095	5.11181909887705	5.44149268207117	6.39873340358273	4.96381207583262	5.26613068155009	5.32070451464448	4.99619043228893	4.90277733978156	5.17192055102937	6.69835754929796	4.99591110861056	5.53103097250445	5.21934663141878	6.58047250536001	5.15547877922597	5.26614307310016	5.15773330365246	6.17841628204371	5.1615134977246	5.36693316675009	5.01731709607753	4.93056622622223	5.40190493726079	5.59201352877628	6.3093411294616	6.08028663910801	5.53186386859523	6.28842191028289	5.02411746574336	6.7772805438858	5.41685300617032	5.09000856370331	4.97141340526642	5.37184230713425	6.7772805438858	5.24549864878787	6.17841628204371	6.39873340358273	5.02411746574336	4.99591110861056	5.15773330365246	6.35270459338095	5.09000856370331	5.40594428248041	4.99619043228893	5.21934663141878	5.1615134977246	5.37184230713425	4.90277733978156	5.28930720077279	5.44149268207117	5.23658694068808	6.3093411294616
PCDHGA10	4.64242609091603	4.44831680470646	4.8614620982681	5.72095345413703	4.947792771371	4.6490332086882	4.91695007938662	5.11729252806453	5.08857380457801	5.37552575173333	5.42587897199733	5.03938854606529	4.53378018010322	5.50910204774115	6.08771616478186	5.17205202754303	5.23211967511929	4.94873794496482	5.14621131817112	4.86784589739864	5.64843386270347	5.50783390363158	4.60062543412401	4.69569900134809	5.7892293090649	5.3199922163161	5.12826338861274	5.46420875795928	4.44812679756608	4.80551471850686	5.05965965391215	5.09764895284901	5.00626606157906	5.25139765336474	4.71727250667917	4.69766447204199	5.17256186809558	4.88820244731188	4.84194988437864	5.29774118503857	5.02683560256212	5.2492455054828	4.75771379112324	5.30599968985254	4.74919130986583	4.91770165121181	4.67625419051517	4.70555462355922	4.43546116734242	4.92569381694767	4.74794803999817	4.74073489856778	5.37798502714776	5.64181103752244	5.02344057467688	5.28524278470292	5.11494982605687	5.63984629578164	5.97721725095621	4.81111647068804	5.63399987529211	4.99381307800875	4.74837301019514	4.84392040342892	4.95380973454108	4.89170798305466	5.48771249764686	4.93181918442207	4.20269469219853	4.60979567431172	4.77620151448883	4.93226138332894	4.27256322460091	4.8926676404185	4.51979300189323	4.69723379355795	4.59929204203641	5.00747738910057	4.90965221051241	4.63800664896213	4.53841706755517	4.6594236689327	4.71643591960736	4.6997305062228	4.71263256604165	4.74523349605874	5.54643543691812	5.68276029073357	4.32467144783777	3.98060135867128	4.31295928860895	4.99110760989334	4.41082943433794	4.51082295585549	5.24598124672055	4.97406036390061	4.5262744078335	4.92569381694767	4.66057203082517	5.23477313144359	5.65807815068897	4.5262744078335	5.63399987529211	4.71263256604165	4.60979567431172	4.97406036390061	5.00747738910057	4.6997305062228	5.48771249764686	4.66057203082517	4.95380973454108	4.8926676404185	4.63800664896213	4.74523349605874	5.65807815068897	4.51979300189323	4.74837301019514	4.20269469219853	4.84392040342892	4.99110760989334
RABEP1	7.28071007068034	7.19627367572044	7.66147684624398	6.83191643866972	7.33388096835476	6.53735800844906	7.6614930630131	7.77971250262468	7.64235919993137	7.86382038583229	7.28091512769836	8.0620282538683	7.50964063581531	7.28798677732901	7.13051898466828	7.88590465063612	7.29636308757823	7.96402745227922	7.35914629074099	7.58051736378857	8.53276936001197	6.87192721872419	8.22391299862844	7.5895418771103	8.31016993326953	7.15104618033907	7.38420490468955	7.23919623966197	8.54646089090957	8.34201078349551	7.13710038464855	7.80654383539282	7.48271887671927	7.70654799005027	7.72236823260017	7.77846323503925	7.15361447108437	7.64386622123115	7.02798526877404	6.66095241190539	7.02470771215119	6.98142066234362	6.94193226215696	6.99766445193805	7.00150403330871	6.88455176265506	7.90125194568123	7.94555522926224	7.71284335794195	7.74392540954067	7.72719575338948	7.48837299907971	7.52372631656255	7.28372182900807	7.99334030977459	8.13284183969918	7.7057825367694	7.66539833103826	7.70334511204452	7.37475635323933	7.92133677603283	8.13222634277028	7.93300436905537	7.9350756927981	7.82256855780734	8.65852344199265	7.73158963030393	7.56759239342547	8.3660543395904	7.95697573754086	7.99258186041362	7.75102778206659	7.93856847806242	7.90324847699513	6.93291941743342	7.39941923346151	8.45230915064906	6.64074123260462	7.09114517569907	7.68867693475712	7.96834941409549	7.74561516198463	7.62812778710708	8.00921096960024	8.30041131784772	7.37389888589558	7.80754882984887	8.33153864910128	8.21421300225747	7.8853590718738	8.48445252135138	7.45142558907496	8.21094088468809	8.08945034639587	7.597348632415	7.77560604152652	8.08551412133002	7.88911495372911	7.71526203052025	7.64239020246993	6.9377259674462	8.08551412133002	7.92133677603283	8.30041131784772	7.95697573754086	7.77560604152652	6.64074123260462	8.00921096960024	7.73158963030393	7.71526203052025	7.82256855780734	7.90324847699513	7.68867693475712	7.37389888589558	6.9377259674462	6.93291941743342	7.93300436905537	8.3660543395904	7.9350756927981	7.45142558907496
